Tipo de dato;Grupos ECOICOP;Comunidades y Ciudades Autónomas;Periodo;Total
Índice;06 Sanidad;12 Galicia;2019M03;97,256
Índice;06 Sanidad;12 Galicia;2019M02;97,163
Índice;06 Sanidad;12 Galicia;2019M01;97,017
Índice;06 Sanidad;13 Madrid, Comunidad de;2025M12;105,735
Índice;06 Sanidad;13 Madrid, Comunidad de;2025M11;105,142
Índice;06 Sanidad;13 Madrid, Comunidad de;2025M10;104,914
Índice;06 Sanidad;13 Madrid, Comunidad de;2025M09;104,688
Índice;06 Sanidad;13 Madrid, Comunidad de;2025M08;104,409
Índice;06 Sanidad;13 Madrid, Comunidad de;2025M07;104,353
Índice;06 Sanidad;13 Madrid, Comunidad de;2025M06;104,337
Índice;06 Sanidad;13 Madrid, Comunidad de;2025M05;103,797
Índice;06 Sanidad;13 Madrid, Comunidad de;2025M04;103,718
Índice;06 Sanidad;13 Madrid, Comunidad de;2025M03;103,177
Índice;06 Sanidad;13 Madrid, Comunidad de;2025M02;103,157
Índice;06 Sanidad;13 Madrid, Comunidad de;2025M01;103,064
Índice;06 Sanidad;13 Madrid, Comunidad de;2024M12;102,460
Índice;06 Sanidad;13 Madrid, Comunidad de;2024M11;101,984
Índice;06 Sanidad;13 Madrid, Comunidad de;2024M10;102,222
Índice;06 Sanidad;13 Madrid, Comunidad de;2024M09;102,291
Índice;06 Sanidad;13 Madrid, Comunidad de;2024M08;102,170
Índice;06 Sanidad;13 Madrid, Comunidad de;2024M07;102,205
Índice;06 Sanidad;13 Madrid, Comunidad de;2024M06;101,606
Índice;06 Sanidad;13 Madrid, Comunidad de;2024M05;101,742
Índice;06 Sanidad;13 Madrid, Comunidad de;2024M04;101,191
Índice;06 Sanidad;13 Madrid, Comunidad de;2024M03;101,257
Índice;06 Sanidad;13 Madrid, Comunidad de;2024M02;101,118
Índice;06 Sanidad;13 Madrid, Comunidad de;2024M01;100,860
Índice;06 Sanidad;13 Madrid, Comunidad de;2023M12;100,531
Índice;06 Sanidad;13 Madrid, Comunidad de;2023M11;100,907
Índice;06 Sanidad;13 Madrid, Comunidad de;2023M10;100,725
Índice;06 Sanidad;13 Madrid, Comunidad de;2023M09;101,179
Índice;06 Sanidad;13 Madrid, Comunidad de;2023M08;100,734
Índice;06 Sanidad;13 Madrid, Comunidad de;2023M07;100,690
Índice;06 Sanidad;13 Madrid, Comunidad de;2023M06;100,567
Índice;06 Sanidad;13 Madrid, Comunidad de;2023M05;100,320
Índice;06 Sanidad;13 Madrid, Comunidad de;2023M04;100,297
Índice;06 Sanidad;13 Madrid, Comunidad de;2023M03;100,201
Índice;06 Sanidad;13 Madrid, Comunidad de;2023M02;99,923
Índice;06 Sanidad;13 Madrid, Comunidad de;2023M01;99,859
Índice;06 Sanidad;13 Madrid, Comunidad de;2022M12;99,957
Índice;06 Sanidad;13 Madrid, Comunidad de;2022M11;100,384
Índice;06 Sanidad;13 Madrid, Comunidad de;2022M10;100,003
Índice;06 Sanidad;13 Madrid, Comunidad de;2022M09;100,842
Índice;06 Sanidad;13 Madrid, Comunidad de;2022M08;100,884
Índice;06 Sanidad;13 Madrid, Comunidad de;2022M07;101,115
Índice;06 Sanidad;13 Madrid, Comunidad de;2022M06;100,980
Índice;06 Sanidad;13 Madrid, Comunidad de;2022M05;101,510
Índice;06 Sanidad;13 Madrid, Comunidad de;2022M04;100,679
Índice;06 Sanidad;13 Madrid, Comunidad de;2022M03;100,125
Índice;06 Sanidad;13 Madrid, Comunidad de;2022M02;100,002
Índice;06 Sanidad;13 Madrid, Comunidad de;2022M01;100,261
Índice;06 Sanidad;13 Madrid, Comunidad de;2021M12;99,858
Índice;06 Sanidad;13 Madrid, Comunidad de;2021M11;99,502
Índice;06 Sanidad;13 Madrid, Comunidad de;2021M10;99,451
Índice;06 Sanidad;13 Madrid, Comunidad de;2021M09;100,107
Índice;06 Sanidad;13 Madrid, Comunidad de;2021M08;100,187
Índice;06 Sanidad;13 Madrid, Comunidad de;2021M07;100,201
Índice;06 Sanidad;13 Madrid, Comunidad de;2021M06;100,129
Índice;06 Sanidad;13 Madrid, Comunidad de;2021M05;99,741
Índice;06 Sanidad;13 Madrid, Comunidad de;2021M04;99,800
Índice;06 Sanidad;13 Madrid, Comunidad de;2021M03;100,132
Índice;06 Sanidad;13 Madrid, Comunidad de;2021M02;100,058
Índice;06 Sanidad;13 Madrid, Comunidad de;2021M01;100,835
Índice;06 Sanidad;13 Madrid, Comunidad de;2020M12;101,167
Índice;06 Sanidad;13 Madrid, Comunidad de;2020M11;100,496
Índice;06 Sanidad;13 Madrid, Comunidad de;2020M10;99,778
Índice;06 Sanidad;13 Madrid, Comunidad de;2020M09;99,927
Índice;06 Sanidad;13 Madrid, Comunidad de;2020M08;99,928
Índice;06 Sanidad;13 Madrid, Comunidad de;2020M07;100,312
Índice;06 Sanidad;13 Madrid, Comunidad de;2020M06;99,886
Índice;06 Sanidad;13 Madrid, Comunidad de;2020M05;99,779
Índice;06 Sanidad;13 Madrid, Comunidad de;2020M04;99,628
Índice;06 Sanidad;13 Madrid, Comunidad de;2020M03;99,605
Índice;06 Sanidad;13 Madrid, Comunidad de;2020M02;99,623
Índice;06 Sanidad;13 Madrid, Comunidad de;2020M01;100,203
Índice;06 Sanidad;13 Madrid, Comunidad de;2019M12;100,292
Índice;06 Sanidad;13 Madrid, Comunidad de;2019M11;100,280
Índice;06 Sanidad;13 Madrid, Comunidad de;2019M10;100,464
Índice;06 Sanidad;13 Madrid, Comunidad de;2019M09;100,135
Índice;06 Sanidad;13 Madrid, Comunidad de;2019M08;99,995
Índice;06 Sanidad;13 Madrid, Comunidad de;2019M07;100,178
Índice;06 Sanidad;13 Madrid, Comunidad de;2019M06;100,207
Índice;06 Sanidad;13 Madrid, Comunidad de;2019M05;100,300
Índice;06 Sanidad;13 Madrid, Comunidad de;2019M04;100,278
Índice;06 Sanidad;13 Madrid, Comunidad de;2019M03;100,319
Índice;06 Sanidad;13 Madrid, Comunidad de;2019M02;100,607
Índice;06 Sanidad;13 Madrid, Comunidad de;2019M01;100,478
Índice;06 Sanidad;14 Murcia, Región de;2025M12;107,450
Índice;06 Sanidad;14 Murcia, Región de;2025M11;107,220
Índice;06 Sanidad;14 Murcia, Región de;2025M10;108,013
Índice;06 Sanidad;14 Murcia, Región de;2025M09;107,748
Índice;06 Sanidad;14 Murcia, Región de;2025M08;108,584
Índice;06 Sanidad;14 Murcia, Región de;2025M07;108,579
Índice;06 Sanidad;14 Murcia, Región de;2025M06;108,556
Índice;06 Sanidad;14 Murcia, Región de;2025M05;108,399
Índice;06 Sanidad;14 Murcia, Región de;2025M04;107,989
Índice;06 Sanidad;14 Murcia, Región de;2025M03;107,572
Índice;06 Sanidad;14 Murcia, Región de;2025M02;107,213
Índice;06 Sanidad;14 Murcia, Región de;2025M01;106,829
Índice;06 Sanidad;14 Murcia, Región de;2024M12;106,755
Índice;06 Sanidad;14 Murcia, Región de;2024M11;106,888
Índice;06 Sanidad;14 Murcia, Región de;2024M10;106,618
Índice;06 Sanidad;14 Murcia, Región de;2024M09;106,628
Índice;06 Sanidad;14 Murcia, Región de;2024M08;106,752
Índice;06 Sanidad;14 Murcia, Región de;2024M07;106,395
Índice;06 Sanidad;14 Murcia, Región de;2024M06;106,460
Índice;06 Sanidad;14 Murcia, Región de;2024M05;106,208
Índice;06 Sanidad;14 Murcia, Región de;2024M04;105,820
Índice;06 Sanidad;14 Murcia, Región de;2024M03;105,113
Índice;06 Sanidad;14 Murcia, Región de;2024M02;105,078
Índice;06 Sanidad;14 Murcia, Región de;2024M01;104,173
Índice;06 Sanidad;14 Murcia, Región de;2023M12;104,066
Índice;06 Sanidad;14 Murcia, Región de;2023M11;103,776
Índice;06 Sanidad;14 Murcia, Región de;2023M10;103,606
Índice;06 Sanidad;14 Murcia, Región de;2023M09;103,010
Índice;06 Sanidad;14 Murcia, Región de;2023M08;103,626
Índice;06 Sanidad;14 Murcia, Región de;2023M07;103,355
Índice;06 Sanidad;14 Murcia, Región de;2023M06;103,412
Índice;06 Sanidad;14 Murcia, Región de;2023M05;103,312
Índice;06 Sanidad;14 Murcia, Región de;2023M04;103,325
Índice;06 Sanidad;14 Murcia, Región de;2023M03;103,054
Índice;06 Sanidad;14 Murcia, Región de;2023M02;102,926
Índice;06 Sanidad;14 Murcia, Región de;2023M01;102,436
Índice;06 Sanidad;14 Murcia, Región de;2022M12;102,357
Índice;06 Sanidad;14 Murcia, Región de;2022M11;102,303
Índice;06 Sanidad;14 Murcia, Región de;2022M10;102,231
Índice;06 Sanidad;14 Murcia, Región de;2022M09;101,703
Índice;06 Sanidad;14 Murcia, Región de;2022M08;100,978
Índice;06 Sanidad;14 Murcia, Región de;2022M07;100,906
Índice;06 Sanidad;14 Murcia, Región de;2022M06;100,928
Índice;06 Sanidad;14 Murcia, Región de;2022M05;100,629
Índice;06 Sanidad;14 Murcia, Región de;2022M04;100,784
Índice;06 Sanidad;14 Murcia, Región de;2022M03;100,455
Índice;06 Sanidad;14 Murcia, Región de;2022M02;100,515
Índice;06 Sanidad;14 Murcia, Región de;2022M01;100,714
Índice;06 Sanidad;14 Murcia, Región de;2021M12;100,759
Índice;06 Sanidad;14 Murcia, Región de;2021M11;99,837
Índice;06 Sanidad;14 Murcia, Región de;2021M10;99,846
Índice;06 Sanidad;14 Murcia, Región de;2021M09;99,486
Índice;06 Sanidad;14 Murcia, Región de;2021M08;99,855
Índice;06 Sanidad;14 Murcia, Región de;2021M07;99,587
Índice;06 Sanidad;14 Murcia, Región de;2021M06;99,581
Índice;06 Sanidad;14 Murcia, Región de;2021M05;99,996
Índice;06 Sanidad;14 Murcia, Región de;2021M04;100,026
Índice;06 Sanidad;14 Murcia, Región de;2021M03;99,961
Índice;06 Sanidad;14 Murcia, Región de;2021M02;100,479
Índice;06 Sanidad;14 Murcia, Región de;2021M01;100,587
Índice;06 Sanidad;14 Murcia, Región de;2020M12;100,702
Índice;06 Sanidad;14 Murcia, Región de;2020M11;100,418
Índice;06 Sanidad;14 Murcia, Región de;2020M10;100,317
Índice;06 Sanidad;14 Murcia, Región de;2020M09;99,826
Índice;06 Sanidad;14 Murcia, Región de;2020M08;100,728
Índice;06 Sanidad;14 Murcia, Región de;2020M07;100,732
Índice;06 Sanidad;14 Murcia, Región de;2020M06;100,695
Índice;06 Sanidad;14 Murcia, Región de;2020M05;100,478
Índice;06 Sanidad;14 Murcia, Región de;2020M04;100,430
Índice;06 Sanidad;14 Murcia, Región de;2020M03;100,396
Índice;06 Sanidad;14 Murcia, Región de;2020M02;99,471
Índice;06 Sanidad;14 Murcia, Región de;2020M01;99,750
Índice;06 Sanidad;14 Murcia, Región de;2019M12;99,717
Índice;06 Sanidad;14 Murcia, Región de;2019M11;99,586
Índice;06 Sanidad;14 Murcia, Región de;2019M10;99,578
Índice;06 Sanidad;14 Murcia, Región de;2019M09;99,546
Índice;06 Sanidad;14 Murcia, Región de;2019M08;99,696
Índice;06 Sanidad;14 Murcia, Región de;2019M07;98,813
Índice;06 Sanidad;14 Murcia, Región de;2019M06;99,065
Índice;06 Sanidad;14 Murcia, Región de;2019M05;98,861
Índice;06 Sanidad;14 Murcia, Región de;2019M04;98,730
Índice;06 Sanidad;14 Murcia, Región de;2019M03;98,502
Índice;06 Sanidad;14 Murcia, Región de;2019M02;98,907
Índice;06 Sanidad;14 Murcia, Región de;2019M01;98,885
Índice;06 Sanidad;15 Navarra, Comunidad Foral de;2025M12;108,949
Índice;06 Sanidad;15 Navarra, Comunidad Foral de;2025M11;108,951
Índice;06 Sanidad;15 Navarra, Comunidad Foral de;2025M10;108,905
Índice;06 Sanidad;15 Navarra, Comunidad Foral de;2025M09;109,703
Índice;06 Sanidad;15 Navarra, Comunidad Foral de;2025M08;108,652
Índice;06 Sanidad;15 Navarra, Comunidad Foral de;2025M07;108,612
Índice;06 Sanidad;15 Navarra, Comunidad Foral de;2025M06;108,397
Índice;06 Sanidad;15 Navarra, Comunidad Foral de;2025M05;108,392
Índice;06 Sanidad;15 Navarra, Comunidad Foral de;2025M04;108,381
Índice;06 Sanidad;15 Navarra, Comunidad Foral de;2025M03;108,222
Índice;06 Sanidad;15 Navarra, Comunidad Foral de;2025M02;107,458
Índice;06 Sanidad;15 Navarra, Comunidad Foral de;2025M01;107,142
Índice;06 Sanidad;15 Navarra, Comunidad Foral de;2024M12;106,399
Índice;06 Sanidad;15 Navarra, Comunidad Foral de;2024M11;106,359
Índice;06 Sanidad;15 Navarra, Comunidad Foral de;2024M10;106,369
Índice;06 Sanidad;15 Navarra, Comunidad Foral de;2024M09;106,308
Índice;06 Sanidad;15 Navarra, Comunidad Foral de;2024M08;106,662
Índice;06 Sanidad;15 Navarra, Comunidad Foral de;2024M07;106,457
Índice;06 Sanidad;15 Navarra, Comunidad Foral de;2024M06;106,263
Índice;06 Sanidad;15 Navarra, Comunidad Foral de;2024M05;105,856
Índice;06 Sanidad;15 Navarra, Comunidad Foral de;2024M04;105,645
Índice;06 Sanidad;15 Navarra, Comunidad Foral de;2024M03;105,342
Índice;06 Sanidad;15 Navarra, Comunidad Foral de;2024M02;105,062
Índice;06 Sanidad;15 Navarra, Comunidad Foral de;2024M01;104,672
Índice;06 Sanidad;15 Navarra, Comunidad Foral de;2023M12;104,484
Índice;06 Sanidad;15 Navarra, Comunidad Foral de;2023M11;104,934
Índice;06 Sanidad;15 Navarra, Comunidad Foral de;2023M10;104,861
Índice;06 Sanidad;15 Navarra, Comunidad Foral de;2023M09;104,716
Índice;06 Sanidad;15 Navarra, Comunidad Foral de;2023M08;104,408
Índice;06 Sanidad;15 Navarra, Comunidad Foral de;2023M07;104,246
Índice;06 Sanidad;15 Navarra, Comunidad Foral de;2023M06;104,164
Índice;06 Sanidad;15 Navarra, Comunidad Foral de;2023M05;103,774
Índice;06 Sanidad;15 Navarra, Comunidad Foral de;2023M04;103,837
Índice;06 Sanidad;15 Navarra, Comunidad Foral de;2023M03;103,072
Índice;06 Sanidad;15 Navarra, Comunidad Foral de;2023M02;102,721
Índice;06 Sanidad;15 Navarra, Comunidad Foral de;2023M01;102,394
Índice;06 Sanidad;15 Navarra, Comunidad Foral de;2022M12;102,207
Índice;06 Sanidad;15 Navarra, Comunidad Foral de;2022M11;102,601
Índice;06 Sanidad;15 Navarra, Comunidad Foral de;2022M10;102,465
Índice;06 Sanidad;15 Navarra, Comunidad Foral de;2022M09;102,626
Índice;06 Sanidad;15 Navarra, Comunidad Foral de;2022M08;101,267
Índice;06 Sanidad;15 Navarra, Comunidad Foral de;2022M07;101,260
Índice;06 Sanidad;15 Navarra, Comunidad Foral de;2022M06;101,045
Índice;06 Sanidad;15 Navarra, Comunidad Foral de;2022M05;100,849
Índice;06 Sanidad;15 Navarra, Comunidad Foral de;2022M04;100,947
Índice;06 Sanidad;15 Navarra, Comunidad Foral de;2022M03;100,358
Índice;06 Sanidad;15 Navarra, Comunidad Foral de;2022M02;101,114
Índice;06 Sanidad;15 Navarra, Comunidad Foral de;2022M01;100,917
Índice;06 Sanidad;15 Navarra, Comunidad Foral de;2021M12;100,995
Índice;06 Sanidad;15 Navarra, Comunidad Foral de;2021M11;100,867
Índice;06 Sanidad;15 Navarra, Comunidad Foral de;2021M10;100,396
Índice;06 Sanidad;15 Navarra, Comunidad Foral de;2021M09;99,965
Índice;06 Sanidad;15 Navarra, Comunidad Foral de;2021M08;99,968
Índice;06 Sanidad;15 Navarra, Comunidad Foral de;2021M07;99,957
Índice;06 Sanidad;15 Navarra, Comunidad Foral de;2021M06;99,961
Índice;06 Sanidad;15 Navarra, Comunidad Foral de;2021M05;100,024
Índice;06 Sanidad;15 Navarra, Comunidad Foral de;2021M04;100,054
Índice;06 Sanidad;15 Navarra, Comunidad Foral de;2021M03;99,654
Índice;06 Sanidad;15 Navarra, Comunidad Foral de;2021M02;99,118
Índice;06 Sanidad;15 Navarra, Comunidad Foral de;2021M01;99,040
Índice;06 Sanidad;15 Navarra, Comunidad Foral de;2020M12;99,134
Índice;06 Sanidad;15 Navarra, Comunidad Foral de;2020M11;99,011
Índice;06 Sanidad;15 Navarra, Comunidad Foral de;2020M10;98,678
Índice;06 Sanidad;15 Navarra, Comunidad Foral de;2020M09;98,598
Índice;06 Sanidad;15 Navarra, Comunidad Foral de;2020M08;98,536
Índice;06 Sanidad;15 Navarra, Comunidad Foral de;2020M07;98,375
Índice;06 Sanidad;15 Navarra, Comunidad Foral de;2020M06;98,233
Índice;06 Sanidad;15 Navarra, Comunidad Foral de;2020M05;98,167
Índice;06 Sanidad;15 Navarra, Comunidad Foral de;2020M04;98,139
Índice;06 Sanidad;15 Navarra, Comunidad Foral de;2020M03;98,097
Índice;06 Sanidad;15 Navarra, Comunidad Foral de;2020M02;98,344
Índice;06 Sanidad;15 Navarra, Comunidad Foral de;2020M01;98,139
Índice;06 Sanidad;15 Navarra, Comunidad Foral de;2019M12;98,227
Índice;06 Sanidad;15 Navarra, Comunidad Foral de;2019M11;97,970
Índice;06 Sanidad;15 Navarra, Comunidad Foral de;2019M10;98,214
Índice;06 Sanidad;15 Navarra, Comunidad Foral de;2019M09;98,323
Índice;06 Sanidad;15 Navarra, Comunidad Foral de;2019M08;98,463
Índice;06 Sanidad;15 Navarra, Comunidad Foral de;2019M07;98,440
Índice;06 Sanidad;15 Navarra, Comunidad Foral de;2019M06;98,358
Índice;06 Sanidad;15 Navarra, Comunidad Foral de;2019M05;98,354
Índice;06 Sanidad;15 Navarra, Comunidad Foral de;2019M04;97,696
Índice;06 Sanidad;15 Navarra, Comunidad Foral de;2019M03;97,339
Índice;06 Sanidad;15 Navarra, Comunidad Foral de;2019M02;97,049
Índice;06 Sanidad;15 Navarra, Comunidad Foral de;2019M01;96,960
Índice;06 Sanidad;16 País Vasco;2025M12;108,671
Índice;06 Sanidad;16 País Vasco;2025M11;108,930
Índice;06 Sanidad;16 País Vasco;2025M10;108,708
Índice;06 Sanidad;16 País Vasco;2025M09;108,571
Índice;06 Sanidad;16 País Vasco;2025M08;108,345
Índice;06 Sanidad;16 País Vasco;2025M07;108,554
Índice;06 Sanidad;16 País Vasco;2025M06;108,140
Índice;06 Sanidad;16 País Vasco;2025M05;108,233
Índice;06 Sanidad;16 País Vasco;2025M04;107,969
Índice;06 Sanidad;16 País Vasco;2025M03;107,703
Índice;06 Sanidad;16 País Vasco;2025M02;107,151
Índice;06 Sanidad;16 País Vasco;2025M01;106,874
Índice;06 Sanidad;16 País Vasco;2024M12;106,375
Índice;06 Sanidad;16 País Vasco;2024M11;106,351
Índice;06 Sanidad;16 País Vasco;2024M10;106,019
Índice;06 Sanidad;16 País Vasco;2024M09;106,105
Índice;06 Sanidad;16 País Vasco;2024M08;106,072
Índice;06 Sanidad;16 País Vasco;2024M07;105,783
Índice;06 Sanidad;16 País Vasco;2024M06;105,686
Índice;06 Sanidad;16 País Vasco;2024M05;105,804
Índice;06 Sanidad;16 País Vasco;2024M04;106,159
Índice;06 Sanidad;16 País Vasco;2024M03;105,476
Índice;06 Sanidad;16 País Vasco;2024M02;104,976
Índice;06 Sanidad;16 País Vasco;2024M01;104,242
Índice;06 Sanidad;16 País Vasco;2023M12;103,915
Índice;06 Sanidad;16 País Vasco;2023M11;103,487
Índice;06 Sanidad;16 País Vasco;2023M10;103,383
Índice;06 Sanidad;16 País Vasco;2023M09;103,040
Índice;06 Sanidad;16 País Vasco;2023M08;103,168
Índice;06 Sanidad;16 País Vasco;2023M07;103,159
Índice;06 Sanidad;16 País Vasco;2023M06;103,006
Índice;06 Sanidad;16 País Vasco;2023M05;103,015
Índice;06 Sanidad;16 País Vasco;2023M04;102,697
Índice;06 Sanidad;16 País Vasco;2023M03;102,497
Índice;06 Sanidad;16 País Vasco;2023M02;102,125
Índice;06 Sanidad;16 País Vasco;2023M01;101,847
Índice;06 Sanidad;16 País Vasco;2022M12;101,521
Índice;06 Sanidad;16 País Vasco;2022M11;101,400
Índice;06 Sanidad;16 País Vasco;2022M10;100,979
Índice;06 Sanidad;16 País Vasco;2022M09;100,636
Índice;06 Sanidad;16 País Vasco;2022M08;100,517
Índice;06 Sanidad;16 País Vasco;2022M07;101,013
Índice;06 Sanidad;16 País Vasco;2022M06;100,117
Índice;06 Sanidad;16 País Vasco;2022M05;100,066
Índice;06 Sanidad;16 País Vasco;2022M04;100,196
Índice;06 Sanidad;16 País Vasco;2022M03;100,334
Índice;06 Sanidad;16 País Vasco;2022M02;100,294
Índice;06 Sanidad;16 País Vasco;2022M01;100,215
Índice;06 Sanidad;16 País Vasco;2021M12;100,752
Índice;06 Sanidad;16 País Vasco;2021M11;100,827
Índice;06 Sanidad;16 País Vasco;2021M10;100,310
Índice;06 Sanidad;16 País Vasco;2021M09;100,113
Índice;06 Sanidad;16 País Vasco;2021M08;99,883
Índice;06 Sanidad;16 País Vasco;2021M07;100,232
Índice;06 Sanidad;16 País Vasco;2021M06;99,822
Índice;06 Sanidad;16 País Vasco;2021M05;99,820
Índice;06 Sanidad;16 País Vasco;2021M04;99,734
Índice;06 Sanidad;16 País Vasco;2021M03;99,650
Índice;06 Sanidad;16 País Vasco;2021M02;99,476
Índice;06 Sanidad;16 País Vasco;2021M01;99,380
Índice;06 Sanidad;16 País Vasco;2020M12;99,418
Índice;06 Sanidad;16 País Vasco;2020M11;99,351
Índice;06 Sanidad;16 País Vasco;2020M10;99,340
Índice;06 Sanidad;16 País Vasco;2020M09;99,394
Índice;06 Sanidad;16 País Vasco;2020M08;99,225
Índice;06 Sanidad;16 País Vasco;2020M07;99,194
Índice;06 Sanidad;16 País Vasco;2020M06;99,180
Índice;06 Sanidad;16 País Vasco;2020M05;99,089
Índice;06 Sanidad;16 País Vasco;2020M04;98,881
Índice;06 Sanidad;16 País Vasco;2020M03;98,806
Índice;06 Sanidad;16 País Vasco;2020M02;99,178
Índice;06 Sanidad;16 País Vasco;2020M01;99,098
Índice;06 Sanidad;16 País Vasco;2019M12;99,334
Índice;06 Sanidad;16 País Vasco;2019M11;99,073
Índice;06 Sanidad;16 País Vasco;2019M10;98,991
Índice;06 Sanidad;16 País Vasco;2019M09;99,011
Índice;06 Sanidad;16 País Vasco;2019M08;98,976
Índice;06 Sanidad;16 País Vasco;2019M07;98,768
Índice;06 Sanidad;16 País Vasco;2019M06;98,567
Índice;06 Sanidad;16 País Vasco;2019M05;98,471
Índice;06 Sanidad;16 País Vasco;2019M04;98,527
Índice;06 Sanidad;16 País Vasco;2019M03;98,448
Índice;06 Sanidad;16 País Vasco;2019M02;98,352
Índice;06 Sanidad;16 País Vasco;2019M01;98,142
Índice;06 Sanidad;17 Rioja, La;2025M12;110,343
Índice;06 Sanidad;17 Rioja, La;2025M11;110,388
Índice;06 Sanidad;17 Rioja, La;2025M10;110,386
Índice;06 Sanidad;17 Rioja, La;2025M09;109,954
Índice;06 Sanidad;17 Rioja, La;2025M08;109,801
Índice;06 Sanidad;17 Rioja, La;2025M07;109,705
Índice;06 Sanidad;17 Rioja, La;2025M06;109,705
Índice;06 Sanidad;17 Rioja, La;2025M05;109,137
Índice;06 Sanidad;17 Rioja, La;2025M04;109,039
Índice;06 Sanidad;17 Rioja, La;2025M03;109,006
Índice;06 Sanidad;17 Rioja, La;2025M02;108,390
Índice;06 Sanidad;17 Rioja, La;2025M01;108,261
Índice;06 Sanidad;17 Rioja, La;2024M12;107,839
Índice;06 Sanidad;17 Rioja, La;2024M11;107,730
Índice;06 Sanidad;17 Rioja, La;2024M10;107,419
Índice;06 Sanidad;17 Rioja, La;2024M09;106,807
Índice;06 Sanidad;17 Rioja, La;2024M08;106,510
Índice;06 Sanidad;17 Rioja, La;2024M07;106,065
Índice;06 Sanidad;17 Rioja, La;2024M06;106,325
Índice;06 Sanidad;17 Rioja, La;2024M05;106,197
Índice;06 Sanidad;17 Rioja, La;2024M04;105,974
Índice;06 Sanidad;17 Rioja, La;2024M03;105,309
Índice;06 Sanidad;17 Rioja, La;2024M02;104,424
Índice;06 Sanidad;17 Rioja, La;2024M01;104,016
Índice;06 Sanidad;17 Rioja, La;2023M12;104,108
Índice;06 Sanidad;17 Rioja, La;2023M11;104,060
Índice;06 Sanidad;17 Rioja, La;2023M10;103,832
Índice;06 Sanidad;17 Rioja, La;2023M09;103,423
Índice;06 Sanidad;17 Rioja, La;2023M08;103,397
Índice;06 Sanidad;17 Rioja, La;2023M07;103,275
Índice;06 Sanidad;17 Rioja, La;2023M06;103,075
Índice;06 Sanidad;17 Rioja, La;2023M05;103,226
Índice;06 Sanidad;17 Rioja, La;2023M04;103,321
Índice;06 Sanidad;17 Rioja, La;2023M03;103,221
Índice;06 Sanidad;17 Rioja, La;2023M02;102,884
Índice;06 Sanidad;17 Rioja, La;2023M01;102,530
Índice;06 Sanidad;17 Rioja, La;2022M12;102,367
Índice;06 Sanidad;17 Rioja, La;2022M11;102,377
Índice;06 Sanidad;17 Rioja, La;2022M10;102,384
Índice;06 Sanidad;17 Rioja, La;2022M09;102,282
Índice;06 Sanidad;17 Rioja, La;2022M08;102,239
Índice;06 Sanidad;17 Rioja, La;2022M07;102,350
Índice;06 Sanidad;17 Rioja, La;2022M06;102,436
Índice;06 Sanidad;17 Rioja, La;2022M05;102,208
Índice;06 Sanidad;17 Rioja, La;2022M04;101,765
Índice;06 Sanidad;17 Rioja, La;2022M03;100,996
Índice;06 Sanidad;17 Rioja, La;2022M02;100,710
Índice;06 Sanidad;17 Rioja, La;2022M01;100,630
Índice;06 Sanidad;17 Rioja, La;2021M12;100,446
Índice;06 Sanidad;17 Rioja, La;2021M11;100,386
Índice;06 Sanidad;17 Rioja, La;2021M10;100,393
Índice;06 Sanidad;17 Rioja, La;2021M09;100,105
Índice;06 Sanidad;17 Rioja, La;2021M08;100,325
Índice;06 Sanidad;17 Rioja, La;2021M07;100,303
Índice;06 Sanidad;17 Rioja, La;2021M06;100,395
Índice;06 Sanidad;17 Rioja, La;2021M05;99,613
Índice;06 Sanidad;17 Rioja, La;2021M04;99,657
Índice;06 Sanidad;17 Rioja, La;2021M03;99,703
Índice;06 Sanidad;17 Rioja, La;2021M02;99,642
Índice;06 Sanidad;17 Rioja, La;2021M01;99,032
Índice;06 Sanidad;17 Rioja, La;2020M12;99,202
Índice;06 Sanidad;17 Rioja, La;2020M11;98,838
Índice;06 Sanidad;17 Rioja, La;2020M10;98,311
Índice;06 Sanidad;17 Rioja, La;2020M09;98,034
Índice;06 Sanidad;17 Rioja, La;2020M08;98,068
Índice;06 Sanidad;17 Rioja, La;2020M07;98,081
Índice;06 Sanidad;17 Rioja, La;2020M06;98,163
Índice;06 Sanidad;17 Rioja, La;2020M05;98,147
Índice;06 Sanidad;17 Rioja, La;2020M04;98,130
Índice;06 Sanidad;17 Rioja, La;2020M03;98,048
Índice;06 Sanidad;17 Rioja, La;2020M02;98,659
Índice;06 Sanidad;17 Rioja, La;2020M01;98,570
Índice;06 Sanidad;17 Rioja, La;2019M12;98,964
Índice;06 Sanidad;17 Rioja, La;2019M11;98,969
Índice;06 Sanidad;17 Rioja, La;2019M10;98,925
Índice;06 Sanidad;17 Rioja, La;2019M09;98,246
Índice;06 Sanidad;17 Rioja, La;2019M08;97,907
Índice;06 Sanidad;17 Rioja, La;2019M07;97,745
Índice;06 Sanidad;17 Rioja, La;2019M06;97,737
Índice;06 Sanidad;17 Rioja, La;2019M05;97,827
Índice;06 Sanidad;17 Rioja, La;2019M04;97,767
Índice;06 Sanidad;17 Rioja, La;2019M03;97,609
Índice;06 Sanidad;17 Rioja, La;2019M02;97,319
Índice;06 Sanidad;17 Rioja, La;2019M01;97,302
Índice;06 Sanidad;18 Ceuta;2025M12;105,212
Índice;06 Sanidad;18 Ceuta;2025M11;105,287
Índice;06 Sanidad;18 Ceuta;2025M10;105,289
