Tipo de dato;Grupos ECOICOP;Comunidades y Ciudades Autónomas;Periodo;Total
Índice;11 Restaurantes y hoteles;09 Cataluña;2018M10;97,121
Índice;11 Restaurantes y hoteles;09 Cataluña;2018M09;97,619
Índice;11 Restaurantes y hoteles;09 Cataluña;2018M08;98,156
Índice;11 Restaurantes y hoteles;09 Cataluña;2018M07;97,976
Índice;11 Restaurantes y hoteles;09 Cataluña;2018M06;97,395
Índice;11 Restaurantes y hoteles;09 Cataluña;2018M05;96,906
Índice;11 Restaurantes y hoteles;09 Cataluña;2018M04;96,232
Índice;11 Restaurantes y hoteles;09 Cataluña;2018M03;95,703
Índice;11 Restaurantes y hoteles;09 Cataluña;2018M02;95,074
Índice;11 Restaurantes y hoteles;09 Cataluña;2018M01;94,301
Índice;11 Restaurantes y hoteles;09 Cataluña;2017M12;94,466
Índice;11 Restaurantes y hoteles;09 Cataluña;2017M11;94,554
Índice;11 Restaurantes y hoteles;09 Cataluña;2017M10;95,642
Índice;11 Restaurantes y hoteles;09 Cataluña;2017M09;96,090
Índice;11 Restaurantes y hoteles;09 Cataluña;2017M08;96,800
Índice;11 Restaurantes y hoteles;09 Cataluña;2017M07;96,163
Índice;11 Restaurantes y hoteles;09 Cataluña;2017M06;95,420
Índice;11 Restaurantes y hoteles;09 Cataluña;2017M05;94,914
Índice;11 Restaurantes y hoteles;09 Cataluña;2017M04;94,564
Índice;11 Restaurantes y hoteles;09 Cataluña;2017M03;93,708
Índice;11 Restaurantes y hoteles;09 Cataluña;2017M02;93,050
Índice;11 Restaurantes y hoteles;09 Cataluña;2017M01;92,636
Índice;11 Restaurantes y hoteles;09 Cataluña;2016M12;92,852
Índice;11 Restaurantes y hoteles;09 Cataluña;2016M11;92,695
Índice;11 Restaurantes y hoteles;09 Cataluña;2016M10;93,257
Índice;11 Restaurantes y hoteles;09 Cataluña;2016M09;93,571
Índice;11 Restaurantes y hoteles;09 Cataluña;2016M08;94,019
Índice;11 Restaurantes y hoteles;09 Cataluña;2016M07;93,532
Índice;11 Restaurantes y hoteles;09 Cataluña;2016M06;93,135
Índice;11 Restaurantes y hoteles;09 Cataluña;2016M05;92,925
Índice;11 Restaurantes y hoteles;09 Cataluña;2016M04;92,597
Índice;11 Restaurantes y hoteles;09 Cataluña;2016M03;92,173
Índice;11 Restaurantes y hoteles;09 Cataluña;2016M02;91,854
Índice;11 Restaurantes y hoteles;09 Cataluña;2016M01;91,243
Índice;11 Restaurantes y hoteles;09 Cataluña;2015M12;91,201
Índice;11 Restaurantes y hoteles;09 Cataluña;2015M11;91,288
Índice;11 Restaurantes y hoteles;09 Cataluña;2015M10;91,994
Índice;11 Restaurantes y hoteles;09 Cataluña;2015M09;92,471
Índice;11 Restaurantes y hoteles;09 Cataluña;2015M08;93,651
Índice;11 Restaurantes y hoteles;09 Cataluña;2015M07;92,884
Índice;11 Restaurantes y hoteles;09 Cataluña;2015M06;92,122
Índice;11 Restaurantes y hoteles;09 Cataluña;2015M05;91,666
Índice;11 Restaurantes y hoteles;09 Cataluña;2015M04;91,362
Índice;11 Restaurantes y hoteles;09 Cataluña;2015M03;90,720
Índice;11 Restaurantes y hoteles;09 Cataluña;2015M02;90,291
Índice;11 Restaurantes y hoteles;09 Cataluña;2015M01;90,047
Índice;11 Restaurantes y hoteles;09 Cataluña;2014M12;90,373
Índice;11 Restaurantes y hoteles;09 Cataluña;2014M11;90,259
Índice;11 Restaurantes y hoteles;09 Cataluña;2014M10;90,889
Índice;11 Restaurantes y hoteles;09 Cataluña;2014M09;91,252
Índice;11 Restaurantes y hoteles;09 Cataluña;2014M08;92,429
Índice;11 Restaurantes y hoteles;09 Cataluña;2014M07;91,782
Índice;11 Restaurantes y hoteles;09 Cataluña;2014M06;90,951
Índice;11 Restaurantes y hoteles;09 Cataluña;2014M05;90,974
Índice;11 Restaurantes y hoteles;09 Cataluña;2014M04;90,913
Índice;11 Restaurantes y hoteles;09 Cataluña;2014M03;90,094
Índice;11 Restaurantes y hoteles;09 Cataluña;2014M02;89,591
Índice;11 Restaurantes y hoteles;09 Cataluña;2014M01;89,294
Índice;11 Restaurantes y hoteles;09 Cataluña;2013M12;89,580
Índice;11 Restaurantes y hoteles;09 Cataluña;2013M11;89,714
Índice;11 Restaurantes y hoteles;09 Cataluña;2013M10;90,397
Índice;11 Restaurantes y hoteles;09 Cataluña;2013M09;90,775
Índice;11 Restaurantes y hoteles;09 Cataluña;2013M08;91,826
Índice;11 Restaurantes y hoteles;09 Cataluña;2013M07;91,301
Índice;11 Restaurantes y hoteles;09 Cataluña;2013M06;90,531
Índice;11 Restaurantes y hoteles;09 Cataluña;2013M05;90,382
Índice;11 Restaurantes y hoteles;09 Cataluña;2013M04;90,131
Índice;11 Restaurantes y hoteles;09 Cataluña;2013M03;89,769
Índice;11 Restaurantes y hoteles;09 Cataluña;2013M02;89,423
Índice;11 Restaurantes y hoteles;09 Cataluña;2013M01;89,315
Índice;11 Restaurantes y hoteles;09 Cataluña;2012M12;89,353
Índice;11 Restaurantes y hoteles;09 Cataluña;2012M11;89,539
Índice;11 Restaurantes y hoteles;09 Cataluña;2012M10;90,166
Índice;11 Restaurantes y hoteles;09 Cataluña;2012M09;90,224
Índice;11 Restaurantes y hoteles;09 Cataluña;2012M08;90,979
Índice;11 Restaurantes y hoteles;09 Cataluña;2012M07;90,389
Índice;11 Restaurantes y hoteles;09 Cataluña;2012M06;89,601
Índice;11 Restaurantes y hoteles;09 Cataluña;2012M05;89,449
Índice;11 Restaurantes y hoteles;09 Cataluña;2012M04;89,346
Índice;11 Restaurantes y hoteles;09 Cataluña;2012M03;88,688
Índice;11 Restaurantes y hoteles;09 Cataluña;2012M02;88,213
Índice;11 Restaurantes y hoteles;09 Cataluña;2012M01;87,878
Índice;11 Restaurantes y hoteles;09 Cataluña;2011M12;88,122
Índice;11 Restaurantes y hoteles;09 Cataluña;2011M11;88,073
Índice;11 Restaurantes y hoteles;09 Cataluña;2011M10;88,350
Índice;11 Restaurantes y hoteles;09 Cataluña;2011M09;88,692
Índice;11 Restaurantes y hoteles;09 Cataluña;2011M08;89,469
Índice;11 Restaurantes y hoteles;09 Cataluña;2011M07;89,065
Índice;11 Restaurantes y hoteles;09 Cataluña;2011M06;88,293
Índice;11 Restaurantes y hoteles;09 Cataluña;2011M05;88,088
Índice;11 Restaurantes y hoteles;09 Cataluña;2011M04;88,028
Índice;11 Restaurantes y hoteles;09 Cataluña;2011M03;87,346
Índice;11 Restaurantes y hoteles;09 Cataluña;2011M02;87,033
Índice;11 Restaurantes y hoteles;09 Cataluña;2011M01;86,977
Índice;11 Restaurantes y hoteles;10 Comunitat Valenciana;2018M12;95,851
Índice;11 Restaurantes y hoteles;10 Comunitat Valenciana;2018M11;96,218
Índice;11 Restaurantes y hoteles;10 Comunitat Valenciana;2018M10;96,276
Índice;11 Restaurantes y hoteles;10 Comunitat Valenciana;2018M09;97,066
Índice;11 Restaurantes y hoteles;10 Comunitat Valenciana;2018M08;98,234
Índice;11 Restaurantes y hoteles;10 Comunitat Valenciana;2018M07;97,502
Índice;11 Restaurantes y hoteles;10 Comunitat Valenciana;2018M06;96,517
Índice;11 Restaurantes y hoteles;10 Comunitat Valenciana;2018M05;95,705
Índice;11 Restaurantes y hoteles;10 Comunitat Valenciana;2018M04;95,283
Índice;11 Restaurantes y hoteles;10 Comunitat Valenciana;2018M03;95,317
Índice;11 Restaurantes y hoteles;10 Comunitat Valenciana;2018M02;94,486
Índice;11 Restaurantes y hoteles;10 Comunitat Valenciana;2018M01;93,733
Índice;11 Restaurantes y hoteles;10 Comunitat Valenciana;2017M12;93,767
Índice;11 Restaurantes y hoteles;10 Comunitat Valenciana;2017M11;94,102
Índice;11 Restaurantes y hoteles;10 Comunitat Valenciana;2017M10;94,514
Índice;11 Restaurantes y hoteles;10 Comunitat Valenciana;2017M09;94,991
Índice;11 Restaurantes y hoteles;10 Comunitat Valenciana;2017M08;96,014
Índice;11 Restaurantes y hoteles;10 Comunitat Valenciana;2017M07;95,424
Índice;11 Restaurantes y hoteles;10 Comunitat Valenciana;2017M06;94,425
Índice;11 Restaurantes y hoteles;10 Comunitat Valenciana;2017M05;93,528
Índice;11 Restaurantes y hoteles;10 Comunitat Valenciana;2017M04;93,403
Índice;11 Restaurantes y hoteles;10 Comunitat Valenciana;2017M03;92,689
Índice;11 Restaurantes y hoteles;10 Comunitat Valenciana;2017M02;92,289
Índice;11 Restaurantes y hoteles;10 Comunitat Valenciana;2017M01;91,997
Índice;11 Restaurantes y hoteles;10 Comunitat Valenciana;2016M12;91,983
Índice;11 Restaurantes y hoteles;10 Comunitat Valenciana;2016M11;92,215
Índice;11 Restaurantes y hoteles;10 Comunitat Valenciana;2016M10;92,192
Índice;11 Restaurantes y hoteles;10 Comunitat Valenciana;2016M09;92,672
Índice;11 Restaurantes y hoteles;10 Comunitat Valenciana;2016M08;93,517
Índice;11 Restaurantes y hoteles;10 Comunitat Valenciana;2016M07;93,237
Índice;11 Restaurantes y hoteles;10 Comunitat Valenciana;2016M06;92,623
Índice;11 Restaurantes y hoteles;10 Comunitat Valenciana;2016M05;92,072
Índice;11 Restaurantes y hoteles;10 Comunitat Valenciana;2016M04;91,729
Índice;11 Restaurantes y hoteles;10 Comunitat Valenciana;2016M03;91,784
Índice;11 Restaurantes y hoteles;10 Comunitat Valenciana;2016M02;91,261
Índice;11 Restaurantes y hoteles;10 Comunitat Valenciana;2016M01;90,911
Índice;11 Restaurantes y hoteles;10 Comunitat Valenciana;2015M12;90,984
Índice;11 Restaurantes y hoteles;10 Comunitat Valenciana;2015M11;91,236
Índice;11 Restaurantes y hoteles;10 Comunitat Valenciana;2015M10;91,354
Índice;11 Restaurantes y hoteles;10 Comunitat Valenciana;2015M09;91,791
Índice;11 Restaurantes y hoteles;10 Comunitat Valenciana;2015M08;93,175
Índice;11 Restaurantes y hoteles;10 Comunitat Valenciana;2015M07;92,534
Índice;11 Restaurantes y hoteles;10 Comunitat Valenciana;2015M06;91,626
Índice;11 Restaurantes y hoteles;10 Comunitat Valenciana;2015M05;90,887
Índice;11 Restaurantes y hoteles;10 Comunitat Valenciana;2015M04;90,749
Índice;11 Restaurantes y hoteles;10 Comunitat Valenciana;2015M03;90,451
Índice;11 Restaurantes y hoteles;10 Comunitat Valenciana;2015M02;90,153
Índice;11 Restaurantes y hoteles;10 Comunitat Valenciana;2015M01;90,011
Índice;11 Restaurantes y hoteles;10 Comunitat Valenciana;2014M12;89,956
Índice;11 Restaurantes y hoteles;10 Comunitat Valenciana;2014M11;90,143
Índice;11 Restaurantes y hoteles;10 Comunitat Valenciana;2014M10;90,239
Índice;11 Restaurantes y hoteles;10 Comunitat Valenciana;2014M09;90,938
Índice;11 Restaurantes y hoteles;10 Comunitat Valenciana;2014M08;92,326
Índice;11 Restaurantes y hoteles;10 Comunitat Valenciana;2014M07;91,422
Índice;11 Restaurantes y hoteles;10 Comunitat Valenciana;2014M06;90,560
Índice;11 Restaurantes y hoteles;10 Comunitat Valenciana;2014M05;90,024
Índice;11 Restaurantes y hoteles;10 Comunitat Valenciana;2014M04;90,179
Índice;11 Restaurantes y hoteles;10 Comunitat Valenciana;2014M03;89,614
Índice;11 Restaurantes y hoteles;10 Comunitat Valenciana;2014M02;89,404
Índice;11 Restaurantes y hoteles;10 Comunitat Valenciana;2014M01;89,278
Índice;11 Restaurantes y hoteles;10 Comunitat Valenciana;2013M12;89,274
Índice;11 Restaurantes y hoteles;10 Comunitat Valenciana;2013M11;89,480
Índice;11 Restaurantes y hoteles;10 Comunitat Valenciana;2013M10;89,553
Índice;11 Restaurantes y hoteles;10 Comunitat Valenciana;2013M09;90,082
Índice;11 Restaurantes y hoteles;10 Comunitat Valenciana;2013M08;91,632
Índice;11 Restaurantes y hoteles;10 Comunitat Valenciana;2013M07;90,823
Índice;11 Restaurantes y hoteles;10 Comunitat Valenciana;2013M06;90,141
Índice;11 Restaurantes y hoteles;10 Comunitat Valenciana;2013M05;89,707
Índice;11 Restaurantes y hoteles;10 Comunitat Valenciana;2013M04;89,548
Índice;11 Restaurantes y hoteles;10 Comunitat Valenciana;2013M03;89,307
Índice;11 Restaurantes y hoteles;10 Comunitat Valenciana;2013M02;89,066
Índice;11 Restaurantes y hoteles;10 Comunitat Valenciana;2013M01;89,016
Índice;11 Restaurantes y hoteles;10 Comunitat Valenciana;2012M12;89,216
Índice;11 Restaurantes y hoteles;10 Comunitat Valenciana;2012M11;89,356
Índice;11 Restaurantes y hoteles;10 Comunitat Valenciana;2012M10;89,352
Índice;11 Restaurantes y hoteles;10 Comunitat Valenciana;2012M09;89,886
Índice;11 Restaurantes y hoteles;10 Comunitat Valenciana;2012M08;90,862
Índice;11 Restaurantes y hoteles;10 Comunitat Valenciana;2012M07;90,116
Índice;11 Restaurantes y hoteles;10 Comunitat Valenciana;2012M06;89,710
Índice;11 Restaurantes y hoteles;10 Comunitat Valenciana;2012M05;89,213
Índice;11 Restaurantes y hoteles;10 Comunitat Valenciana;2012M04;89,309
Índice;11 Restaurantes y hoteles;10 Comunitat Valenciana;2012M03;89,059
Índice;11 Restaurantes y hoteles;10 Comunitat Valenciana;2012M02;88,858
Índice;11 Restaurantes y hoteles;10 Comunitat Valenciana;2012M01;88,901
Índice;11 Restaurantes y hoteles;10 Comunitat Valenciana;2011M12;88,860
Índice;11 Restaurantes y hoteles;10 Comunitat Valenciana;2011M11;88,791
Índice;11 Restaurantes y hoteles;10 Comunitat Valenciana;2011M10;88,865
Índice;11 Restaurantes y hoteles;10 Comunitat Valenciana;2011M09;89,302
Índice;11 Restaurantes y hoteles;10 Comunitat Valenciana;2011M08;90,544
Índice;11 Restaurantes y hoteles;10 Comunitat Valenciana;2011M07;89,919
Índice;11 Restaurantes y hoteles;10 Comunitat Valenciana;2011M06;89,096
Índice;11 Restaurantes y hoteles;10 Comunitat Valenciana;2011M05;88,521
Índice;11 Restaurantes y hoteles;10 Comunitat Valenciana;2011M04;88,772
Índice;11 Restaurantes y hoteles;10 Comunitat Valenciana;2011M03;88,505
Índice;11 Restaurantes y hoteles;10 Comunitat Valenciana;2011M02;88,226
Índice;11 Restaurantes y hoteles;10 Comunitat Valenciana;2011M01;88,013
Índice;11 Restaurantes y hoteles;11 Extremadura;2018M12;95,724
Índice;11 Restaurantes y hoteles;11 Extremadura;2018M11;96,230
Índice;11 Restaurantes y hoteles;11 Extremadura;2018M10;96,242
Índice;11 Restaurantes y hoteles;11 Extremadura;2018M09;96,448
Índice;11 Restaurantes y hoteles;11 Extremadura;2018M08;95,886
Índice;11 Restaurantes y hoteles;11 Extremadura;2018M07;95,909
Índice;11 Restaurantes y hoteles;11 Extremadura;2018M06;96,123
Índice;11 Restaurantes y hoteles;11 Extremadura;2018M05;95,863
Índice;11 Restaurantes y hoteles;11 Extremadura;2018M04;95,627
Índice;11 Restaurantes y hoteles;11 Extremadura;2018M03;95,331
Índice;11 Restaurantes y hoteles;11 Extremadura;2018M02;94,460
Índice;11 Restaurantes y hoteles;11 Extremadura;2018M01;93,870
Índice;11 Restaurantes y hoteles;11 Extremadura;2017M12;94,148
Índice;11 Restaurantes y hoteles;11 Extremadura;2017M11;93,886
Índice;11 Restaurantes y hoteles;11 Extremadura;2017M10;94,473
Índice;11 Restaurantes y hoteles;11 Extremadura;2017M09;94,343
Índice;11 Restaurantes y hoteles;11 Extremadura;2017M08;94,190
Índice;11 Restaurantes y hoteles;11 Extremadura;2017M07;94,147
Índice;11 Restaurantes y hoteles;11 Extremadura;2017M06;94,541
Índice;11 Restaurantes y hoteles;11 Extremadura;2017M05;94,350
Índice;11 Restaurantes y hoteles;11 Extremadura;2017M04;94,307
Índice;11 Restaurantes y hoteles;11 Extremadura;2017M03;93,479
Índice;11 Restaurantes y hoteles;11 Extremadura;2017M02;93,263
Índice;11 Restaurantes y hoteles;11 Extremadura;2017M01;92,297
Índice;11 Restaurantes y hoteles;11 Extremadura;2016M12;93,241
Índice;11 Restaurantes y hoteles;11 Extremadura;2016M11;92,729
Índice;11 Restaurantes y hoteles;11 Extremadura;2016M10;92,534
Índice;11 Restaurantes y hoteles;11 Extremadura;2016M09;92,661
Índice;11 Restaurantes y hoteles;11 Extremadura;2016M08;92,410
Índice;11 Restaurantes y hoteles;11 Extremadura;2016M07;92,486
Índice;11 Restaurantes y hoteles;11 Extremadura;2016M06;92,488
Índice;11 Restaurantes y hoteles;11 Extremadura;2016M05;92,641
Índice;11 Restaurantes y hoteles;11 Extremadura;2016M04;92,492
Índice;11 Restaurantes y hoteles;11 Extremadura;2016M03;92,407
Índice;11 Restaurantes y hoteles;11 Extremadura;2016M02;91,653
Índice;11 Restaurantes y hoteles;11 Extremadura;2016M01;91,496
Índice;11 Restaurantes y hoteles;11 Extremadura;2015M12;91,978
Índice;11 Restaurantes y hoteles;11 Extremadura;2015M11;91,718
Índice;11 Restaurantes y hoteles;11 Extremadura;2015M10;91,972
Índice;11 Restaurantes y hoteles;11 Extremadura;2015M09;92,000
Índice;11 Restaurantes y hoteles;11 Extremadura;2015M08;93,075
Índice;11 Restaurantes y hoteles;11 Extremadura;2015M07;92,270
Índice;11 Restaurantes y hoteles;11 Extremadura;2015M06;92,085
Índice;11 Restaurantes y hoteles;11 Extremadura;2015M05;91,675
Índice;11 Restaurantes y hoteles;11 Extremadura;2015M04;91,802
Índice;11 Restaurantes y hoteles;11 Extremadura;2015M03;91,072
Índice;11 Restaurantes y hoteles;11 Extremadura;2015M02;90,580
Índice;11 Restaurantes y hoteles;11 Extremadura;2015M01;90,577
Índice;11 Restaurantes y hoteles;11 Extremadura;2014M12;91,046
Índice;11 Restaurantes y hoteles;11 Extremadura;2014M11;90,885
Índice;11 Restaurantes y hoteles;11 Extremadura;2014M10;91,182
Índice;11 Restaurantes y hoteles;11 Extremadura;2014M09;91,458
Índice;11 Restaurantes y hoteles;11 Extremadura;2014M08;92,459
Índice;11 Restaurantes y hoteles;11 Extremadura;2014M07;91,840
Índice;11 Restaurantes y hoteles;11 Extremadura;2014M06;91,419
Índice;11 Restaurantes y hoteles;11 Extremadura;2014M05;91,112
Índice;11 Restaurantes y hoteles;11 Extremadura;2014M04;91,259
Índice;11 Restaurantes y hoteles;11 Extremadura;2014M03;90,294
Índice;11 Restaurantes y hoteles;11 Extremadura;2014M02;89,750
Índice;11 Restaurantes y hoteles;11 Extremadura;2014M01;89,863
Índice;11 Restaurantes y hoteles;11 Extremadura;2013M12;90,257
Índice;11 Restaurantes y hoteles;11 Extremadura;2013M11;90,194
Índice;11 Restaurantes y hoteles;11 Extremadura;2013M10;90,841
Índice;11 Restaurantes y hoteles;11 Extremadura;2013M09;90,970
Índice;11 Restaurantes y hoteles;11 Extremadura;2013M08;91,982
Índice;11 Restaurantes y hoteles;11 Extremadura;2013M07;91,658
Índice;11 Restaurantes y hoteles;11 Extremadura;2013M06;91,566
Índice;11 Restaurantes y hoteles;11 Extremadura;2013M05;91,139
Índice;11 Restaurantes y hoteles;11 Extremadura;2013M04;91,092
Índice;11 Restaurantes y hoteles;11 Extremadura;2013M03;90,820
Índice;11 Restaurantes y hoteles;11 Extremadura;2013M02;90,126
Índice;11 Restaurantes y hoteles;11 Extremadura;2013M01;90,222
Índice;11 Restaurantes y hoteles;11 Extremadura;2012M12;90,680
Índice;11 Restaurantes y hoteles;11 Extremadura;2012M11;90,712
Índice;11 Restaurantes y hoteles;11 Extremadura;2012M10;90,993
Índice;11 Restaurantes y hoteles;11 Extremadura;2012M09;91,178
Índice;11 Restaurantes y hoteles;11 Extremadura;2012M08;91,900
Índice;11 Restaurantes y hoteles;11 Extremadura;2012M07;91,154
Índice;11 Restaurantes y hoteles;11 Extremadura;2012M06;90,865
Índice;11 Restaurantes y hoteles;11 Extremadura;2012M05;90,805
Índice;11 Restaurantes y hoteles;11 Extremadura;2012M04;91,083
Índice;11 Restaurantes y hoteles;11 Extremadura;2012M03;90,399
Índice;11 Restaurantes y hoteles;11 Extremadura;2012M02;90,321
Índice;11 Restaurantes y hoteles;11 Extremadura;2012M01;90,183
Índice;11 Restaurantes y hoteles;11 Extremadura;2011M12;90,330
Índice;11 Restaurantes y hoteles;11 Extremadura;2011M11;90,088
Índice;11 Restaurantes y hoteles;11 Extremadura;2011M10;90,431
Índice;11 Restaurantes y hoteles;11 Extremadura;2011M09;90,507
Índice;11 Restaurantes y hoteles;11 Extremadura;2011M08;91,333
Índice;11 Restaurantes y hoteles;11 Extremadura;2011M07;90,655
Índice;11 Restaurantes y hoteles;11 Extremadura;2011M06;90,666
Índice;11 Restaurantes y hoteles;11 Extremadura;2011M05;90,253
Índice;11 Restaurantes y hoteles;11 Extremadura;2011M04;90,700
Índice;11 Restaurantes y hoteles;11 Extremadura;2011M03;90,065
Índice;11 Restaurantes y hoteles;11 Extremadura;2011M02;89,251
Índice;11 Restaurantes y hoteles;11 Extremadura;2011M01;89,226
Índice;11 Restaurantes y hoteles;12 Galicia;2018M12;94,402
Índice;11 Restaurantes y hoteles;12 Galicia;2018M11;94,627
Índice;11 Restaurantes y hoteles;12 Galicia;2018M10;94,566
Índice;11 Restaurantes y hoteles;12 Galicia;2018M09;95,436
Índice;11 Restaurantes y hoteles;12 Galicia;2018M08;96,273
Índice;11 Restaurantes y hoteles;12 Galicia;2018M07;95,478
Índice;11 Restaurantes y hoteles;12 Galicia;2018M06;94,139
Índice;11 Restaurantes y hoteles;12 Galicia;2018M05;93,952
Índice;11 Restaurantes y hoteles;12 Galicia;2018M04;93,377
Índice;11 Restaurantes y hoteles;12 Galicia;2018M03;92,991
Índice;11 Restaurantes y hoteles;12 Galicia;2018M02;92,823
Índice;11 Restaurantes y hoteles;12 Galicia;2018M01;92,686
Índice;11 Restaurantes y hoteles;12 Galicia;2017M12;92,549
Índice;11 Restaurantes y hoteles;12 Galicia;2017M11;92,417
Índice;11 Restaurantes y hoteles;12 Galicia;2017M10;92,757
Índice;11 Restaurantes y hoteles;12 Galicia;2017M09;93,352
Índice;11 Restaurantes y hoteles;12 Galicia;2017M08;94,465
Índice;11 Restaurantes y hoteles;12 Galicia;2017M07;93,674
Índice;11 Restaurantes y hoteles;12 Galicia;2017M06;92,624
Índice;11 Restaurantes y hoteles;12 Galicia;2017M05;91,932
Índice;11 Restaurantes y hoteles;12 Galicia;2017M04;91,854
Índice;11 Restaurantes y hoteles;12 Galicia;2017M03;91,237
Índice;11 Restaurantes y hoteles;12 Galicia;2017M02;91,060
Índice;11 Restaurantes y hoteles;12 Galicia;2017M01;90,783
Índice;11 Restaurantes y hoteles;12 Galicia;2016M12;90,605
Índice;11 Restaurantes y hoteles;12 Galicia;2016M11;90,486
Índice;11 Restaurantes y hoteles;12 Galicia;2016M10;90,905
Índice;11 Restaurantes y hoteles;12 Galicia;2016M09;91,485
Índice;11 Restaurantes y hoteles;12 Galicia;2016M08;92,056
Índice;11 Restaurantes y hoteles;12 Galicia;2016M07;91,497
Índice;11 Restaurantes y hoteles;12 Galicia;2016M06;90,716
Índice;11 Restaurantes y hoteles;12 Galicia;2016M05;90,380
Índice;11 Restaurantes y hoteles;12 Galicia;2016M04;90,049
Índice;11 Restaurantes y hoteles;12 Galicia;2016M03;90,163
Índice;11 Restaurantes y hoteles;12 Galicia;2016M02;89,651
Índice;11 Restaurantes y hoteles;12 Galicia;2016M01;89,610
Índice;11 Restaurantes y hoteles;12 Galicia;2015M12;89,477
Índice;11 Restaurantes y hoteles;12 Galicia;2015M11;89,231
Índice;11 Restaurantes y hoteles;12 Galicia;2015M10;89,604
Índice;11 Restaurantes y hoteles;12 Galicia;2015M09;90,145
Índice;11 Restaurantes y hoteles;12 Galicia;2015M08;91,818
Índice;11 Restaurantes y hoteles;12 Galicia;2015M07;90,530
Índice;11 Restaurantes y hoteles;12 Galicia;2015M06;89,803
Índice;11 Restaurantes y hoteles;12 Galicia;2015M05;89,269
Índice;11 Restaurantes y hoteles;12 Galicia;2015M04;89,158
Índice;11 Restaurantes y hoteles;12 Galicia;2015M03;88,695
Índice;11 Restaurantes y hoteles;12 Galicia;2015M02;88,522
Índice;11 Restaurantes y hoteles;12 Galicia;2015M01;88,527
Índice;11 Restaurantes y hoteles;12 Galicia;2014M12;88,667
Índice;11 Restaurantes y hoteles;12 Galicia;2014M11;88,634
Índice;11 Restaurantes y hoteles;12 Galicia;2014M10;89,054
Índice;11 Restaurantes y hoteles;12 Galicia;2014M09;89,481
Índice;11 Restaurantes y hoteles;12 Galicia;2014M08;91,195
Índice;11 Restaurantes y hoteles;12 Galicia;2014M07;90,252
Índice;11 Restaurantes y hoteles;12 Galicia;2014M06;89,415
Índice;11 Restaurantes y hoteles;12 Galicia;2014M05;88,872
Índice;11 Restaurantes y hoteles;12 Galicia;2014M04;88,929
Índice;11 Restaurantes y hoteles;12 Galicia;2014M03;88,368
Índice;11 Restaurantes y hoteles;12 Galicia;2014M02;88,154
Índice;11 Restaurantes y hoteles;12 Galicia;2014M01;88,126
Índice;11 Restaurantes y hoteles;12 Galicia;2013M12;88,190
Índice;11 Restaurantes y hoteles;12 Galicia;2013M11;88,113
Índice;11 Restaurantes y hoteles;12 Galicia;2013M10;88,457
Índice;11 Restaurantes y hoteles;12 Galicia;2013M09;88,953
Índice;11 Restaurantes y hoteles;12 Galicia;2013M08;90,635
Índice;11 Restaurantes y hoteles;12 Galicia;2013M07;89,524
Índice;11 Restaurantes y hoteles;12 Galicia;2013M06;88,737
Índice;11 Restaurantes y hoteles;12 Galicia;2013M05;88,491
Índice;11 Restaurantes y hoteles;12 Galicia;2013M04;88,193
Índice;11 Restaurantes y hoteles;12 Galicia;2013M03;88,011
Índice;11 Restaurantes y hoteles;12 Galicia;2013M02;87,812
Índice;11 Restaurantes y hoteles;12 Galicia;2013M01;87,802
Índice;11 Restaurantes y hoteles;12 Galicia;2012M12;87,720
Índice;11 Restaurantes y hoteles;12 Galicia;2012M11;87,583
Índice;11 Restaurantes y hoteles;12 Galicia;2012M10;87,805
Índice;11 Restaurantes y hoteles;12 Galicia;2012M09;87,821
Índice;11 Restaurantes y hoteles;12 Galicia;2012M08;89,427
Índice;11 Restaurantes y hoteles;12 Galicia;2012M07;88,488
Índice;11 Restaurantes y hoteles;12 Galicia;2012M06;87,872
Índice;11 Restaurantes y hoteles;12 Galicia;2012M05;87,287
Índice;11 Restaurantes y hoteles;12 Galicia;2012M04;87,500
Índice;11 Restaurantes y hoteles;12 Galicia;2012M03;86,721
Índice;11 Restaurantes y hoteles;12 Galicia;2012M02;86,589
Índice;11 Restaurantes y hoteles;12 Galicia;2012M01;86,617
Índice;11 Restaurantes y hoteles;12 Galicia;2011M12;86,529
Índice;11 Restaurantes y hoteles;12 Galicia;2011M11;86,388
Índice;11 Restaurantes y hoteles;12 Galicia;2011M10;86,769
Índice;11 Restaurantes y hoteles;12 Galicia;2011M09;87,259
Índice;11 Restaurantes y hoteles;12 Galicia;2011M08;88,621
Índice;11 Restaurantes y hoteles;12 Galicia;2011M07;87,593
Índice;11 Restaurantes y hoteles;12 Galicia;2011M06;86,668
Índice;11 Restaurantes y hoteles;12 Galicia;2011M05;86,285
Índice;11 Restaurantes y hoteles;12 Galicia;2011M04;86,391
Índice;11 Restaurantes y hoteles;12 Galicia;2011M03;85,799
Índice;11 Restaurantes y hoteles;12 Galicia;2011M02;85,417
Índice;11 Restaurantes y hoteles;12 Galicia;2011M01;85,275
Índice;11 Restaurantes y hoteles;13 Madrid, Comunidad de;2018M12;97,516
Índice;11 Restaurantes y hoteles;13 Madrid, Comunidad de;2018M11;97,666
Índice;11 Restaurantes y hoteles;13 Madrid, Comunidad de;2018M10;98,100
Índice;11 Restaurantes y hoteles;13 Madrid, Comunidad de;2018M09;98,220
